,noisy_sin,noisy_sin_random_missing,noisy_sin_regular_missing
2151,0.21753479935207354,,0.21753479935207354
2152,0.2931278598062441,,0.2931278598062441
2153,0.33460126442296917,,
2154,0.30281104389035396,0.30281104389035396,0.30281104389035396
2155,0.3508213133638529,,0.3508213133638529
2156,0.3313547316924442,0.3313547316924442,
2157,0.3274067669328285,0.3274067669328285,0.3274067669328285
2158,0.34185448171244387,0.34185448171244387,0.34185448171244387
2159,0.35913213268851457,0.35913213268851457,
2160,0.36609705592520775,,0.36609705592520775
2161,0.36797176840256923,0.36797176840256923,0.36797176840256923
2162,0.4305677711924683,0.4305677711924683,
2163,0.39925125659875677,0.39925125659875677,0.39925125659875677
2164,0.40693052242194466,,0.40693052242194466
2165,0.4305381946233739,0.4305381946233739,
2166,0.44318332529424903,0.44318332529424903,0.44318332529424903
2167,0.39754912149429844,0.39754912149429844,0.39754912149429844
2168,0.42137984530608175,0.42137984530608175,
2169,0.4413560735084623,0.4413560735084623,0.4413560735084623
2170,0.4073390000908412,0.4073390000908412,0.4073390000908412
2171,0.3746428547532512,0.3746428547532512,
2172,0.387985732512971,,0.387985732512971
2173,0.37073442228345854,0.37073442228345854,0.37073442228345854
2174,0.32268995954338264,0.32268995954338264,
2175,0.3080103125998344,0.3080103125998344,0.3080103125998344
2176,0.2594211301734559,0.2594211301734559,0.2594211301734559
2177,0.20323794901613926,0.20323794901613926,
2178,0.11933387235903717,,0.11933387235903717
2179,0.09258234479976438,0.09258234479976438,0.09258234479976438
2180,0.0352927968350544,0.0352927968350544,
2181,-0.027931431068586282,-0.027931431068586282,-0.027931431068586282
2182,-0.08135868245770286,,-0.08135868245770286
2183,-0.10662546018046992,,
2184,-0.15474443614887795,,-0.15474443614887795
2185,-0.18060905913308545,-0.18060905913308545,-0.18060905913308545
2186,-0.23247935942892395,-0.23247935942892395,
2187,-0.2560087101710568,-0.2560087101710568,-0.2560087101710568
2188,-0.26791105234240986,-0.26791105234240986,-0.26791105234240986
2189,-0.3212299002004328,-0.3212299002004328,
2190,-0.377217198336417,-0.377217198336417,-0.377217198336417
2191,-0.47230400941345324,-0.47230400941345324,-0.47230400941345324
2192,-0.5417334964356921,,
2193,-0.5583015271353262,,-0.5583015271353262
2194,-0.599365068558509,-0.599365068558509,-0.599365068558509
2195,-0.69708677633677,-0.69708677633677,
2196,-0.780767329982935,-0.780767329982935,-0.780767329982935
2197,-0.855805217204816,-0.855805217204816,-0.855805217204816
2198,-0.9148844172312118,-0.9148844172312118,
2199,-0.9733320050773212,-0.9733320050773212,-0.9733320050773212
2200,-1.0345823722849623,-1.0345823722849623,-1.0345823722849623
2201,-1.0852384746405765,-1.0852384746405765,
2202,-1.145288278034223,-1.145288278034223,-1.145288278034223
2203,-1.2192155568788727,,-1.2192155568788727
2204,-1.272933131734848,-1.272933131734848,
2205,-1.3946416301349769,,-1.3946416301349769
2206,-1.4749315916578722,,-1.4749315916578722
2207,-1.5355348074811694,-1.5355348074811694,
2208,-1.5767363708832307,-1.5767363708832307,-1.5767363708832307
2209,-1.6177164899836074,-1.6177164899836074,-1.6177164899836074
2210,-1.6407275503857919,,
2211,-1.6651058927023985,-1.6651058927023985,-1.6651058927023985
2212,-1.7109443224824585,,-1.7109443224824585
2213,-1.756748958431075,-1.756748958431075,
2214,-1.791415012111648,-1.791415012111648,-1.791415012111648
2215,-1.8495937562955809,,-1.8495937562955809
2216,-1.9045506775679835,,
2217,-1.9419093028104644,-1.9419093028104644,-1.9419093028104644
2218,-2.008433259969293,-2.008433259969293,-2.008433259969293
2219,-2.0423464802391753,-2.0423464802391753,
2220,-2.0724225314293157,,-2.0724225314293157
2221,-2.0721974302251787,-2.0721974302251787,-2.0721974302251787
2222,-2.133644244991343,,
2223,-2.177634737435646,-2.177634737435646,-2.177634737435646
2224,-2.1760111091962813,-2.1760111091962813,-2.1760111091962813
2225,-2.21508787195458,-2.21508787195458,
2226,-2.2303422951439096,-2.2303422951439096,-2.2303422951439096
2227,-2.2675716557198493,-2.2675716557198493,-2.2675716557198493
2228,-2.2541298553816356,,
2229,-2.300986249401622,,-2.300986249401622
2230,-2.3261851201607042,,-2.3261851201607042
2231,-2.3554101232817795,-2.3554101232817795,
2232,-2.333966776551465,-2.333966776551465,-2.333966776551465
2233,-2.336594133311174,,-2.336594133311174
2234,-2.381678513903011,-2.381678513903011,
2235,-2.3423465112701662,-2.3423465112701662,-2.3423465112701662
2236,-2.3760469576117362,-2.3760469576117362,-2.3760469576117362
2237,-2.3661344869410454,,
2238,-2.3377165180041355,-2.3377165180041355,-2.3377165180041355
2239,-2.341581310619637,-2.341581310619637,-2.341581310619637
2240,-2.347162185841506,,
2241,-2.3648289104974594,-2.3648289104974594,-2.3648289104974594
2242,-2.3875609626439447,,-2.3875609626439447
2243,-2.3086535204516663,-2.3086535204516663,
2244,-2.2632974032959265,-2.2632974032959265,-2.2632974032959265
2245,-2.2111508493267285,-2.2111508493267285,-2.2111508493267285
2246,-2.2287458591228106,,
2247,-2.216243669717418,-2.216243669717418,-2.216243669717418
2248,-2.2219076150461627,-2.2219076150461627,-2.2219076150461627
2249,-2.174621938788913,-2.174621938788913,
2250,-2.1006143895825264,-2.1006143895825264,-2.1006143895825264
2251,-2.083795182225823,-2.083795182225823,-2.083795182225823
2252,-2.06812523744028,-2.06812523744028,
2253,-2.0001337326901742,-2.0001337326901742,-2.0001337326901742
2254,-1.991606253837485,-1.991606253837485,-1.991606253837485
2255,-1.9390943557502318,,
2256,-1.9136204750372356,-1.9136204750372356,-1.9136204750372356
2257,-1.8566672910346025,-1.8566672910346025,-1.8566672910346025
2258,-1.829036346112845,,
2259,-1.8265310551347087,,-1.8265310551347087
2260,-1.781373863262123,-1.781373863262123,-1.781373863262123
2261,-1.7765356538181087,-1.7765356538181087,
2262,-1.724498463655165,-1.724498463655165,-1.724498463655165
2263,-1.637474977804223,-1.637474977804223,-1.637474977804223
2264,-1.565206438089534,-1.565206438089534,
2265,-1.5572256568816214,-1.5572256568816214,-1.5572256568816214
2266,-1.555443179257408,-1.555443179257408,-1.555443179257408
2267,-1.5769830914435077,-1.5769830914435077,
2268,-1.5622550889893363,-1.5622550889893363,-1.5622550889893363
2269,-1.559585035050589,-1.559585035050589,-1.559585035050589
2270,-1.5449487502911023,-1.5449487502911023,
2271,-1.4607550481559481,-1.4607550481559481,-1.4607550481559481
2272,-1.415357476445254,-1.415357476445254,-1.415357476445254
2273,-1.377237289801963,-1.377237289801963,
2274,-1.3597639772513632,-1.3597639772513632,-1.3597639772513632
2275,-1.3238414555205074,-1.3238414555205074,-1.3238414555205074
2276,-1.2801511547750417,-1.2801511547750417,
2277,-1.2466855666179515,-1.2466855666179515,-1.2466855666179515
2278,-1.1974565194904239,-1.1974565194904239,-1.1974565194904239
2279,-1.1480965595064938,-1.1480965595064938,
2280,-1.139385077907729,-1.139385077907729,-1.139385077907729
2281,-1.1420811931745185,-1.1420811931745185,-1.1420811931745185
2282,-1.089632875142315,-1.089632875142315,
2283,-1.1046506195968655,,-1.1046506195968655
2284,-1.07912595019243,,-1.07912595019243
2285,-1.0575510888095931,,
2286,-1.0054619417107988,-1.0054619417107988,-1.0054619417107988
2287,-1.0126191556762372,-1.0126191556762372,-1.0126191556762372
2288,-1.0396067373690914,,
2289,-0.9976340466315626,-0.9976340466315626,-0.9976340466315626
2290,-1.0152062123903014,-1.0152062123903014,-1.0152062123903014
2291,-1.0703251176110735,-1.0703251176110735,
2292,-1.1032980766782656,-1.1032980766782656,-1.1032980766782656
2293,-1.1083081347513626,,-1.1083081347513626
2294,-1.0852490477511278,-1.0852490477511278,
2295,-1.0820097509543751,,-1.0820097509543751
2296,-1.0955585921624302,-1.0955585921624302,-1.0955585921624302
2297,-1.1284791544409543,-1.1284791544409543,
2298,-1.1431590287367994,-1.1431590287367994,-1.1431590287367994
2299,-1.146055203061822,,-1.146055203061822
2300,-1.1855065786655143,-1.1855065786655143,
2301,-1.202825002129058,-1.202825002129058,-1.202825002129058
2302,-1.1865130680254785,,-1.1865130680254785
2303,-1.2179943514293168,,
2304,-1.2538851706972924,-1.2538851706972924,-1.2538851706972924
2305,-1.2911043155800792,-1.2911043155800792,-1.2911043155800792
2306,-1.319457445140515,-1.319457445140515,
2307,-1.370114417857197,-1.370114417857197,-1.370114417857197
2308,-1.3861346367210818,-1.3861346367210818,-1.3861346367210818
2309,-1.4143717001205096,-1.4143717001205096,
2310,-1.4377933939616887,-1.4377933939616887,-1.4377933939616887
2311,-1.4895852001714376,,-1.4895852001714376
2312,-1.512866319390206,-1.512866319390206,
2313,-1.5186421205169496,,-1.5186421205169496
2314,-1.5699669774749618,-1.5699669774749618,-1.5699669774749618
2315,-1.6246587287773693,-1.6246587287773693,
2316,-1.6746638566737475,-1.6746638566737475,-1.6746638566737475
2317,-1.7400732485532804,-1.7400732485532804,-1.7400732485532804
2318,-1.797383215094118,,
2319,-1.8208258415897494,-1.8208258415897494,-1.8208258415897494
2320,-1.8655423140477305,-1.8655423140477305,-1.8655423140477305
2321,-1.9256831974794544,-1.9256831974794544,
2322,-1.988669198232728,-1.988669198232728,-1.988669198232728
2323,-2.06329051907235,-2.06329051907235,-2.06329051907235
2324,-2.095855501352566,-2.095855501352566,
2325,-2.169763134006658,,-2.169763134006658
2326,-2.2223537670061684,-2.2223537670061684,-2.2223537670061684
2327,-2.2734165253343503,-2.2734165253343503,
2328,-2.366208054156285,-2.366208054156285,-2.366208054156285
2329,-2.4245805513804486,-2.4245805513804486,-2.4245805513804486
2330,-2.4661308914627034,,
2331,-2.5695385942228595,,-2.5695385942228595
2332,-2.651415708966504,-2.651415708966504,-2.651415708966504
2333,-2.70041251048706,-2.70041251048706,
2334,-2.756282740551448,-2.756282740551448,-2.756282740551448
2335,-2.7948817567783144,-2.7948817567783144,-2.7948817567783144
2336,-2.8141820380829645,-2.8141820380829645,
2337,-2.8591698226172575,-2.8591698226172575,-2.8591698226172575
2338,-2.894856193171588,-2.894856193171588,-2.894856193171588
2339,-2.930504764388198,-2.930504764388198,
2340,-3.0223025472078726,-3.0223025472078726,-3.0223025472078726
2341,-3.0709448465728717,,-3.0709448465728717
2342,-3.1122614813842246,-3.1122614813842246,
2343,-3.124807959284829,-3.124807959284829,-3.124807959284829
2344,-3.1687656154094004,-3.1687656154094004,-3.1687656154094004
2345,-3.1858492922676263,-3.1858492922676263,
2346,-3.1995482402022413,-3.1995482402022413,-3.1995482402022413
2347,-3.255243245504105,-3.255243245504105,-3.255243245504105
2348,-3.3196791830671435,,
2349,-3.3135123239130286,-3.3135123239130286,-3.3135123239130286
2350,-3.3506146374664287,-3.3506146374664287,-3.3506146374664287
2351,-3.341390613441264,-3.341390613441264,
2352,-3.3521916100089624,,-3.3521916100089624
2353,-3.3459542783415563,-3.3459542783415563,-3.3459542783415563
2354,-3.3995316401207636,-3.3995316401207636,
2355,-3.353775358921452,-3.353775358921452,-3.353775358921452
2356,-3.4222303140532864,-3.4222303140532864,-3.4222303140532864
2357,-3.454595929726518,-3.454595929726518,
2358,-3.444934009853423,,-3.444934009853423
2359,-3.4130164063551423,-3.4130164063551423,-3.4130164063551423
2360,-3.3886827440913674,-3.3886827440913674,
2361,-3.3572377933511452,-3.3572377933511452,-3.3572377933511452
2362,-3.369852643138408,,-3.369852643138408
2363,-3.3448988074801087,-3.3448988074801087,
2364,-3.2944032112311494,-3.2944032112311494,-3.2944032112311494
2365,-3.3123881740917276,-3.3123881740917276,-3.3123881740917276
2366,-3.3164034103686353,-3.3164034103686353,
2367,-3.2859592199905814,-3.2859592199905814,-3.2859592199905814
2368,-3.224849104864238,-3.224849104864238,-3.224849104864238
2369,-3.1776042803250144,-3.1776042803250144,
2370,-3.170860093442558,-3.170860093442558,-3.170860093442558
2371,-3.150115244915396,-3.150115244915396,-3.150115244915396
2372,-3.122654740107701,-3.122654740107701,
2373,-3.121342770180549,-3.121342770180549,-3.121342770180549
2374,-3.0331144599583535,,-3.0331144599583535
2375,-3.0034373910908485,-3.0034373910908485,
2376,-2.9749695626436203,,-2.9749695626436203
2377,-2.9719021057387582,-2.9719021057387582,-2.9719021057387582
2378,-2.9216761126984654,-2.9216761126984654,
2379,-2.8764555231179645,,-2.8764555231179645
2380,-2.7987530632208877,,-2.7987530632208877
2381,-2.7290002581022623,,
2382,-2.681758681423811,-2.681758681423811,-2.681758681423811
2383,-2.616887451157421,-2.616887451157421,-2.616887451157421
2384,-2.5193419369989103,-2.5193419369989103,
2385,-2.4845415172403356,-2.4845415172403356,-2.4845415172403356
2386,-2.441243408349688,-2.441243408349688,-2.441243408349688
2387,-2.3705072334692123,-2.3705072334692123,
2388,-2.3315529681501426,-2.3315529681501426,-2.3315529681501426
2389,-2.2671488214975546,-2.2671488214975546,-2.2671488214975546
2390,-2.2398324933334157,-2.2398324933334157,
2391,-2.1674605079089306,-2.1674605079089306,-2.1674605079089306
2392,-2.0982190710185025,-2.0982190710185025,-2.0982190710185025
2393,-2.0600580170424747,-2.0600580170424747,
2394,-2.0387194729006977,-2.0387194729006977,-2.0387194729006977
2395,-1.9801961486215667,,-1.9801961486215667
2396,-1.9291252004069102,-1.9291252004069102,
2397,-1.9125009427717126,-1.9125009427717126,-1.9125009427717126
2398,-1.840259174974745,-1.840259174974745,-1.840259174974745
2399,-1.8107439350045336,,
2400,-1.7295974354418766,-1.7295974354418766,-1.7295974354418766
2401,-1.6534532551118102,,-1.6534532551118102
2402,-1.6045681368952462,-1.6045681368952462,
2403,-1.5458931395792037,-1.5458931395792037,-1.5458931395792037
2404,-1.5403340152954845,-1.5403340152954845,-1.5403340152954845
2405,-1.5020632683765922,-1.5020632683765922,
2406,-1.4525373860276125,-1.4525373860276125,-1.4525373860276125
2407,-1.4484182853681857,-1.4484182853681857,-1.4484182853681857
2408,-1.4509035094600597,,
2409,-1.383030531288707,,-1.383030531288707
2410,-1.3454672991606544,-1.3454672991606544,-1.3454672991606544
2411,-1.285798075881587,,
2412,-1.2383849144408705,-1.2383849144408705,-1.2383849144408705
2413,-1.2839512653428415,-1.2839512653428415,-1.2839512653428415
2414,-1.2915470116514238,,
2415,-1.2784390694135612,-1.2784390694135612,-1.2784390694135612
2416,-1.2627595537147327,-1.2627595537147327,-1.2627595537147327
2417,-1.247516355341726,-1.247516355341726,
2418,-1.2539771159532824,-1.2539771159532824,-1.2539771159532824
2419,-1.2489288730195636,-1.2489288730195636,-1.2489288730195636
2420,-1.2682956615386458,-1.2682956615386458,
2421,-1.2354464016939577,,-1.2354464016939577
2422,-1.2585850796542277,,-1.2585850796542277
2423,-1.2747858503425147,,
2424,-1.2584721720241139,-1.2584721720241139,-1.2584721720241139
2425,-1.2790291085532237,-1.2790291085532237,-1.2790291085532237
2426,-1.2843503806826058,-1.2843503806826058,
2427,-1.317632773966644,-1.317632773966644,-1.317632773966644
2428,-1.3325210731438375,-1.3325210731438375,-1.3325210731438375
2429,-1.3389896942817927,-1.3389896942817927,
2430,-1.3936172452682452,,-1.3936172452682452
2431,-1.4538350252581638,,-1.4538350252581638
2432,-1.5039074709573732,-1.5039074709573732,
2433,-1.5085765078306652,-1.5085765078306652,-1.5085765078306652
2434,-1.5217096145499776,-1.5217096145499776,-1.5217096145499776
2435,-1.5298141545514365,,
2436,-1.5239620233585254,-1.5239620233585254,-1.5239620233585254
2437,-1.5646343638637923,,-1.5646343638637923
2438,-1.6145280658771335,-1.6145280658771335,
2439,-1.6513293569404792,-1.6513293569404792,-1.6513293569404792
2440,-1.6808850135230666,-1.6808850135230666,-1.6808850135230666
2441,-1.6912739374041124,-1.6912739374041124,
2442,-1.7256626441206229,,-1.7256626441206229
2443,-1.750644968133622,,-1.750644968133622
2444,-1.8040719842114754,-1.8040719842114754,
2445,-1.8819633766283697,-1.8819633766283697,-1.8819633766283697
2446,-1.877966579122252,-1.877966579122252,-1.877966579122252
2447,-1.9153236524476767,,
2448,-1.9653811478971237,-1.9653811478971237,-1.9653811478971237
2449,-2.0038180899657507,,-2.0038180899657507
2450,-1.9919139802583696,-1.9919139802583696,
2451,-2.0447039374301674,-2.0447039374301674,-2.0447039374301674
2452,-2.096842662019937,-2.096842662019937,-2.096842662019937
2453,-2.155595380926458,-2.155595380926458,
2454,-2.206055385400238,-2.206055385400238,-2.206055385400238
2455,-2.2937885609852473,-2.2937885609852473,-2.2937885609852473
2456,-2.3032571275681746,-2.3032571275681746,
2457,-2.3419302410686647,-2.3419302410686647,-2.3419302410686647
2458,-2.401200667618533,-2.401200667618533,-2.401200667618533
2459,-2.4120800469321777,-2.4120800469321777,
2460,-2.4571874499433255,-2.4571874499433255,-2.4571874499433255
2461,-2.4572495915100605,-2.4572495915100605,-2.4572495915100605
2462,-2.4953896329261633,-2.4953896329261633,
2463,-2.528842632195929,-2.528842632195929,-2.528842632195929
2464,-2.5524021410647304,-2.5524021410647304,-2.5524021410647304
2465,-2.567720847864332,,
2466,-2.6101351587619157,-2.6101351587619157,-2.6101351587619157
2467,-2.6502598729595253,-2.6502598729595253,-2.6502598729595253
2468,-2.6691147414093614,-2.6691147414093614,
2469,-2.7362643269266815,-2.7362643269266815,-2.7362643269266815
2470,-2.824168184370353,-2.824168184370353,-2.824168184370353
2471,-2.8436780941285584,-2.8436780941285584,
2472,-2.855720688275882,-2.855720688275882,-2.855720688275882
2473,-2.841592201852236,-2.841592201852236,-2.841592201852236
2474,-2.8551908540722355,-2.8551908540722355,
2475,-2.836820423561365,-2.836820423561365,-2.836820423561365
2476,-2.8100407819937447,-2.8100407819937447,-2.8100407819937447
2477,-2.8110439028199017,-2.8110439028199017,
2478,-2.8270660162635943,,-2.8270660162635943
2479,-2.848494122710335,-2.848494122710335,-2.848494122710335
2480,-2.849186418683312,-2.849186418683312,
2481,-2.8767282017616154,,-2.8767282017616154
2482,-2.8625161220294597,,-2.8625161220294597
2483,-2.8322791529570854,,
2484,-2.832806769886004,-2.832806769886004,-2.832806769886004
2485,-2.7933220987502656,,-2.7933220987502656
2486,-2.795080841910259,-2.795080841910259,
2487,-2.772440713995091,-2.772440713995091,-2.772440713995091
2488,-2.7435008637751794,-2.7435008637751794,-2.7435008637751794
2489,-2.7636599498249153,-2.7636599498249153,
2490,-2.7417193548022953,-2.7417193548022953,-2.7417193548022953
2491,-2.6890148463527592,-2.6890148463527592,-2.6890148463527592
2492,-2.628302062053167,-2.628302062053167,
2493,-2.5628591897377073,-2.5628591897377073,-2.5628591897377073
2494,-2.542364923043042,-2.542364923043042,-2.542364923043042
2495,-2.499384176427954,-2.499384176427954,
2496,-2.495622965296757,-2.495622965296757,-2.495622965296757
2497,-2.4354470020114203,-2.4354470020114203,-2.4354470020114203
2498,-2.3898954039764675,-2.3898954039764675,
2499,-2.3217324385760207,-2.3217324385760207,-2.3217324385760207
2500,-2.3042130592715995,,-2.3042130592715995
2501,-2.222136770322485,,
2502,-2.1690457804332426,-2.1690457804332426,-2.1690457804332426
2503,-2.148046011141038,-2.148046011141038,-2.148046011141038
2504,-2.0757713857980975,,
2505,-1.9687288056446628,-1.9687288056446628,-1.9687288056446628
2506,-1.9056194059542286,,-1.9056194059542286
2507,-1.8419907161008675,-1.8419907161008675,
2508,-1.8221034779907934,,-1.8221034779907934
2509,-1.76857115973732,,-1.76857115973732
2510,-1.6858154274733013,-1.6858154274733013,
2511,-1.6198163002413375,-1.6198163002413375,-1.6198163002413375
2512,-1.5636994488118112,,-1.5636994488118112
2513,-1.5205684753040143,,
2514,-1.4147747979920229,-1.4147747979920229,-1.4147747979920229
2515,-1.367887497973612,-1.367887497973612,-1.367887497973612
2516,-1.3477306341944668,-1.3477306341944668,
2517,-1.2829653777023593,-1.2829653777023593,-1.2829653777023593
2518,-1.2315502859123861,-1.2315502859123861,-1.2315502859123861
2519,-1.182912528870753,,
2520,-1.1441820706517087,,-1.1441820706517087
2521,-1.1081356112966376,,-1.1081356112966376
2522,-1.0794935296468269,,
2523,-1.0003851773532466,,-1.0003851773532466
2524,-0.970853998491666,,-0.970853998491666
2525,-0.9403785245970042,,
2526,-0.8847742561544096,-0.8847742561544096,-0.8847742561544096
2527,-0.8188899479811378,-0.8188899479811378,-0.8188899479811378
2528,-0.7629718488777161,-0.7629718488777161,
2529,-0.7242688743659962,-0.7242688743659962,-0.7242688743659962
2530,-0.6959223954010962,-0.6959223954010962,-0.6959223954010962
2531,-0.6518887743336257,-0.6518887743336257,
2532,-0.6230374077206923,,-0.6230374077206923
2533,-0.590452053987474,-0.590452053987474,-0.590452053987474
2534,-0.5323523754182862,-0.5323523754182862,
2535,-0.5000491788570509,-0.5000491788570509,-0.5000491788570509
2536,-0.44810477726527076,-0.44810477726527076,-0.44810477726527076
2537,-0.4326060639236159,,
2538,-0.4130694274320667,-0.4130694274320667,-0.4130694274320667
2539,-0.3878818695160112,-0.3878818695160112,-0.3878818695160112
2540,-0.3573838589060854,-0.3573838589060854,
2541,-0.3643112122908811,-0.3643112122908811,-0.3643112122908811
2542,-0.37019360008247343,-0.37019360008247343,-0.37019360008247343
2543,-0.3119731027233927,-0.3119731027233927,
2544,-0.29286084940079693,,-0.29286084940079693
2545,-0.2957861049669294,,-0.2957861049669294
2546,-0.32728562415432055,,
2547,-0.33668149609313547,-0.33668149609313547,-0.33668149609313547
2548,-0.3101489933956554,-0.3101489933956554,-0.3101489933956554
2549,-0.2786018673019198,,
2550,-0.30912482241866907,,-0.30912482241866907
2551,-0.31351165391350255,-0.31351165391350255,-0.31351165391350255
2552,-0.3056734524781355,,
2553,-0.2984707389800178,-0.2984707389800178,-0.2984707389800178
2554,-0.30629312222061617,-0.30629312222061617,-0.30629312222061617
